iteration,chain,true_state_scenario,cost_model,cost_manual,lowest_cost
6380,1,lack_of_penetration,153.52616009258438,110,110.0
6380,1,cracking,110.35185070728514,60,60.0
6380,1,porosity,60.57397800777355,40,40.0
6381,1,no_anomaly,0.9007022725349467,10,0.9007022725349467
6381,1,lack_of_penetration,111.23183564454237,110,110.0
6381,1,cracking,95.02937399840934,60,60.0
6381,1,porosity,73.85801107232352,40,40.0
6382,1,no_anomaly,0.8764084240478354,10,0.8764084240478354
6382,1,lack_of_penetration,111.39573567229482,110,110.0
6382,1,cracking,109.7260522797872,60,60.0
6382,1,porosity,62.557217507788295,40,40.0
6383,1,no_anomaly,0.6846034309120097,10,0.6846034309120097
6383,1,lack_of_penetration,110.84072665659623,110,110.0
6383,1,cracking,139.45829930989564,60,60.0
6383,1,porosity,67.4172663401445,40,40.0
6384,1,no_anomaly,1.340481828830653,10,1.340481828830653
6384,1,lack_of_penetration,179.5116754278814,110,110.0
6384,1,cracking,78.35556492258745,60,60.0
6384,1,porosity,66.20312009616313,40,40.0
6385,1,no_anomaly,0.6888210272922568,10,0.6888210272922568
6385,1,lack_of_penetration,110.423185544464,110,110.0
6385,1,cracking,138.0771966728268,60,60.0
6385,1,porosity,65.21746674135265,40,40.0
6386,1,no_anomaly,0.8753112071952263,10,0.8753112071952263
6386,1,lack_of_penetration,115.1773722851804,110,110.0
6386,1,cracking,80.54339924668355,60,60.0
6386,1,porosity,59.72811494694807,40,40.0
6387,1,no_anomaly,1.2337915938148136,10,1.2337915938148136
6387,1,lack_of_penetration,132.99828580695177,110,110.0
6387,1,cracking,81.18606150371716,60,60.0
6387,1,porosity,75.46877184363068,40,40.0
6388,1,no_anomaly,1.2974285115420403,10,1.2974285115420403
6388,1,lack_of_penetration,118.65582713611677,110,110.0
6388,1,cracking,86.75098452493626,60,60.0
6388,1,porosity,64.63284962268018,40,40.0
6389,1,no_anomaly,0.8886917249167425,10,0.8886917249167425
6389,1,lack_of_penetration,111.81766712781247,110,110.0
6389,1,cracking,99.38038199707741,60,60.0
6389,1,porosity,59.0010062524353,40,40.0
6390,1,no_anomaly,0.8886917249167425,10,0.8886917249167425
6390,1,lack_of_penetration,111.81766712781247,110,110.0
6390,1,cracking,99.38038199707741,60,60.0
6390,1,porosity,59.0010062524353,40,40.0
6391,1,no_anomaly,0.8130585884280472,10,0.8130585884280472
6391,1,lack_of_penetration,110.7299597437079,110,110.0
6391,1,cracking,91.63139718669247,60,60.0
6391,1,porosity,54.64460336420721,40,40.0
6392,1,no_anomaly,0.4270883442807094,10,0.4270883442807094
6392,1,lack_of_penetration,134.62374437140934,110,110.0
6392,1,cracking,102.58334400950714,60,60.0
6392,1,porosity,55.51301308831696,40,40.0
6393,1,no_anomaly,1.263633672642016,10,1.263633672642016
6393,1,lack_of_penetration,116.92776852254471,110,110.0
6393,1,cracking,102.57801200716983,60,60.0
6393,1,porosity,81.99297079698441,40,40.0
6394,1,no_anomaly,0.7796199501035217,10,0.7796199501035217
6394,1,lack_of_penetration,129.2095939864864,110,110.0
6394,1,cracking,90.79171952616191,60,60.0
6394,1,porosity,56.731540647681,40,40.0
6395,1,no_anomaly,0.6165602261700687,10,0.6165602261700687
6395,1,lack_of_penetration,116.10046317340253,110,110.0
6395,1,cracking,112.24393843658953,60,60.0
6395,1,porosity,63.4440149723561,40,40.0
6396,1,no_anomaly,0.5424820301274447,10,0.5424820301274447
6396,1,lack_of_penetration,120.39054372036364,110,110.0
6396,1,cracking,73.05038600268813,60,60.0
6396,1,porosity,74.98903855093934,40,40.0
6397,1,no_anomaly,0.6929651930422775,10,0.6929651930422775
6397,1,lack_of_penetration,123.89103171013019,110,110.0
6397,1,cracking,69.79598027334495,60,60.0
6397,1,porosity,72.54401052717658,40,40.0
6398,1,no_anomaly,0.7803942785665985,10,0.7803942785665985
6398,1,lack_of_penetration,152.36359590231615,110,110.0
6398,1,cracking,69.95284344348161,60,60.0
6398,1,porosity,64.95261521859439,40,40.0
6399,1,no_anomaly,1.2189445251625963,10,1.2189445251625963
6399,1,lack_of_penetration,112.73726623749832,110,110.0
6399,1,cracking,169.18946953045509,60,60.0
6399,1,porosity,65.12759053116184,40,40.0
6400,1,no_anomaly,1.227566700533922,10,1.227566700533922
6400,1,lack_of_penetration,138.81534334549096,110,110.0
6400,1,cracking,73.66576183938362,60,60.0
6400,1,porosity,60.38745237724981,40,40.0
6401,1,no_anomaly,0.5897673230829903,10,0.5897673230829903
6401,1,lack_of_penetration,115.9923560895052,110,110.0
6401,1,cracking,66.2644083606444,60,60.0
6401,1,porosity,53.68624647148296,40,40.0
6402,1,no_anomaly,1.5257301321419225,10,1.5257301321419225
6402,1,lack_of_penetration,116.86793126030433,110,110.0
6402,1,cracking,106.69003776161095,60,60.0
6402,1,porosity,81.78813619884528,40,40.0
6403,1,no_anomaly,0.5753685276568488,10,0.5753685276568488
6403,1,lack_of_penetration,134.90553568651768,110,110.0
6403,1,cracking,94.47917014377896,60,60.0
6403,1,porosity,56.54417458307039,40,40.0
6404,1,no_anomaly,0.6900354155622401,10,0.6900354155622401
6404,1,lack_of_penetration,113.6248421772024,110,110.0
6404,1,cracking,95.49987254251847,60,60.0
6404,1,porosity,62.416796981904675,40,40.0
6405,1,no_anomaly,1.3855656916341652,10,1.3855656916341652
6405,1,lack_of_penetration,111.01897584429705,110,110.0
6405,1,cracking,109.67182406043204,60,60.0
6405,1,porosity,71.26197760052082,40,40.0
6406,1,no_anomaly,1.3855656916341652,10,1.3855656916341652
6406,1,lack_of_penetration,111.01897584429705,110,110.0
6406,1,cracking,109.67182406043204,60,60.0
6406,1,porosity,71.26197760052082,40,40.0
6407,1,no_anomaly,0.8798029529324802,10,0.8798029529324802
6407,1,lack_of_penetration,110.16318549137142,110,110.0
6407,1,cracking,111.48636965145027,60,60.0
6407,1,porosity,71.9876073432816,40,40.0
6408,1,no_anomaly,0.8140059452047066,10,0.8140059452047066
6408,1,lack_of_penetration,111.59054085940764,110,110.0
6408,1,cracking,83.56682470029745,60,60.0
6408,1,porosity,60.97299377651861,40,40.0
6409,1,no_anomaly,1.3066251538728846,10,1.3066251538728846
6409,1,lack_of_penetration,164.2465705433559,110,110.0
6409,1,cracking,129.79582541177092,60,60.0
6409,1,porosity,71.77426730642729,40,40.0
6410,1,no_anomaly,1.1824003746189016,10,1.1824003746189016
6410,1,lack_of_penetration,123.37474297585311,110,110.0
6410,1,cracking,96.52168107463318,60,60.0
6410,1,porosity,61.14398584845453,40,40.0
6411,1,no_anomaly,0.8201860877037259,10,0.8201860877037259
6411,1,lack_of_penetration,115.68861494035113,110,110.0
6411,1,cracking,105.94051217941644,60,60.0
6411,1,porosity,71.44693931675388,40,40.0
6412,1,no_anomaly,0.8278645941796825,10,0.8278645941796825
6412,1,lack_of_penetration,118.68305892170267,110,110.0
6412,1,cracking,84.38400706832394,60,60.0
6412,1,porosity,74.90352232223844,40,40.0
6413,1,no_anomaly,1.0783002637562178,10,1.0783002637562178
6413,1,lack_of_penetration,111.73766831028617,110,110.0
6413,1,cracking,100.35352886317312,60,60.0
6413,1,porosity,58.38417191487892,40,40.0
6414,1,no_anomaly,1.0795499296647693,10,1.0795499296647693
6414,1,lack_of_penetration,110.86650236735743,110,110.0
6414,1,cracking,101.57750746980119,60,60.0
6414,1,porosity,64.47455447021997,40,40.0
6415,1,no_anomaly,1.0848279663696248,10,1.0848279663696248
6415,1,lack_of_penetration,110.0025966177727,110,110.0
6415,1,cracking,115.9517209497665,60,60.0
6415,1,porosity,53.72982945616936,40,40.0
6416,1,no_anomaly,0.8697248989156259,10,0.8697248989156259
6416,1,lack_of_penetration,110.32591830995071,110,110.0
6416,1,cracking,72.87772180906795,60,60.0
6416,1,porosity,75.65122457889336,40,40.0
6417,1,no_anomaly,0.714233938465928,10,0.714233938465928
6417,1,lack_of_penetration,110.01795520360477,110,110.0
6417,1,cracking,161.28660133654702,60,60.0
6417,1,porosity,53.24872402007627,40,40.0
6418,1,no_anomaly,1.2143767346589596,10,1.2143767346589596
6418,1,lack_of_penetration,163.88492735725606,110,110.0
6418,1,cracking,76.44575741934462,60,60.0
6418,1,porosity,87.68832489904413,40,40.0
6419,1,no_anomaly,0.876443123832481,10,0.876443123832481
6419,1,lack_of_penetration,110.40083243008935,110,110.0
6419,1,cracking,72.3288612027594,60,60.0
6419,1,porosity,51.60052552462071,40,40.0
6420,1,no_anomaly,0.7623187284610244,10,0.7623187284610244
6420,1,lack_of_penetration,117.40040029547745,110,110.0
6420,1,cracking,162.53973903338934,60,60.0
6420,1,porosity,90.50375502218279,40,40.0
6421,1,no_anomaly,1.3438624000496846,10,1.3438624000496846
6421,1,lack_of_penetration,129.12992003265884,110,110.0
6421,1,cracking,70.0327707318572,60,60.0
6421,1,porosity,53.0546204842167,40,40.0
6422,1,no_anomaly,0.8025385916176764,10,0.8025385916176764
6422,1,lack_of_penetration,118.4888929525192,110,110.0
6422,1,cracking,71.5175340692764,60,60.0
6422,1,porosity,53.17722583649199,40,40.0
6423,1,no_anomaly,0.8025385916176764,10,0.8025385916176764
6423,1,lack_of_penetration,118.4888929525192,110,110.0
6423,1,cracking,71.5175340692764,60,60.0
6423,1,porosity,53.17722583649199,40,40.0
6424,1,no_anomaly,1.333465965759395,10,1.333465965759395
6424,1,lack_of_penetration,131.11601282788797,110,110.0
6424,1,cracking,88.67017717044111,60,60.0
6424,1,porosity,81.34267324634001,40,40.0
6425,1,no_anomaly,1.35213865169041,10,1.35213865169041
6425,1,lack_of_penetration,130.32198492421477,110,110.0
6425,1,cracking,77.56189461645633,60,60.0
6425,1,porosity,75.8408888174664,40,40.0
6426,1,no_anomaly,1.452505570428071,10,1.452505570428071
6426,1,lack_of_penetration,119.24172499915495,110,110.0
6426,1,cracking,76.37573658536108,60,60.0
6426,1,porosity,73.11926717159496,40,40.0
6427,1,no_anomaly,1.1667932110840051,10,1.1667932110840051
6427,1,lack_of_penetration,113.40966877384434,110,110.0
6427,1,cracking,129.34088545482507,60,60.0
6427,1,porosity,66.06245264193709,40,40.0
6428,1,no_anomaly,0.9055649951030664,10,0.9055649951030664
6428,1,lack_of_penetration,117.93740804278733,110,110.0
6428,1,cracking,100.03790510020974,60,60.0
6428,1,porosity,55.49682427750321,40,40.0
6429,1,no_anomaly,1.35040606239604,10,1.35040606239604
6429,1,lack_of_penetration,124.39392343167843,110,110.0
6429,1,cracking,121.85202666811782,60,60.0
6429,1,porosity,59.1971887820647,40,40.0
6430,1,no_anomaly,0.7869218026343039,10,0.7869218026343039
6430,1,lack_of_penetration,119.09373957858426,110,110.0
6430,1,cracking,86.75337226699995,60,60.0
6430,1,porosity,74.70646184769254,40,40.0
6431,1,no_anomaly,1.087805615874281,10,1.087805615874281
6431,1,lack_of_penetration,110.5072835079234,110,110.0
6431,1,cracking,101.09816775913745,60,60.0
6431,1,porosity,59.99757521057144,40,40.0
6432,1,no_anomaly,1.1821957780297598,10,1.1821957780297598
6432,1,lack_of_penetration,110.01089755539924,110,110.0
6432,1,cracking,93.14455958648489,60,60.0
6432,1,porosity,71.90194364806088,40,40.0
6433,1,no_anomaly,0.8881082453363431,10,0.8881082453363431
6433,1,lack_of_penetration,117.26923189006365,110,110.0
6433,1,cracking,105.11576795989808,60,60.0
6433,1,porosity,57.72868508687754,40,40.0
6434,1,no_anomaly,1.0233835238177025,10,1.0233835238177025
6434,1,lack_of_penetration,119.05528567404397,110,110.0
6434,1,cracking,103.56414351929925,60,60.0
6434,1,porosity,58.42727952483834,40,40.0
6435,1,no_anomaly,0.9609848671952659,10,0.9609848671952659
6435,1,lack_of_penetration,125.00174379453054,110,110.0
6435,1,cracking,98.54868070121609,60,60.0
6435,1,porosity,69.37674748161774,40,40.0
6436,1,no_anomaly,1.13475966011919,10,1.13475966011919
6436,1,lack_of_penetration,118.42976910433961,110,110.0
6436,1,cracking,82.27847584472019,60,60.0
6436,1,porosity,65.72283751897083,40,40.0
6437,1,no_anomaly,0.8052287727899266,10,0.8052287727899266
6437,1,lack_of_penetration,113.99632983187276,110,110.0
6437,1,cracking,79.55755662410581,60,60.0
6437,1,porosity,62.686655129153166,40,40.0
6438,1,no_anomaly,0.892821425541187,10,0.892821425541187
6438,1,lack_of_penetration,134.82097252340307,110,110.0
6438,1,cracking,127.64033201428128,60,60.0
6438,1,porosity,64.76890068166705,40,40.0
6439,1,no_anomaly,0.8627963591483367,10,0.8627963591483367
6439,1,lack_of_penetration,112.58477037240243,110,110.0
6439,1,cracking,82.24019880249645,60,60.0
6439,1,porosity,64.51433781842998,40,40.0
6440,1,no_anomaly,1.2834458982313102,10,1.2834458982313102
6440,1,lack_of_penetration,133.39335699327873,110,110.0
6440,1,cracking,137.2846685919244,60,60.0
6440,1,porosity,73.17630269130481,40,40.0
6441,1,no_anomaly,1.2655510634553568,10,1.2655510634553568
6441,1,lack_of_penetration,115.97655747326718,110,110.0
6441,1,cracking,108.48642624978217,60,60.0
6441,1,porosity,61.361900152409426,40,40.0
6442,1,no_anomaly,0.7823569113258244,10,0.7823569113258244
6442,1,lack_of_penetration,123.55881832522226,110,110.0
6442,1,cracking,94.1319206095358,60,60.0
6442,1,porosity,69.2553921381404,40,40.0
6443,1,no_anomaly,1.117397533037221,10,1.117397533037221
6443,1,lack_of_penetration,121.56428062507312,110,110.0
6443,1,cracking,103.54536379563179,60,60.0
6443,1,porosity,67.6305197391949,40,40.0
6444,1,no_anomaly,0.9464830329272711,10,0.9464830329272711
6444,1,lack_of_penetration,111.00579549055355,110,110.0
6444,1,cracking,101.33160577676443,60,60.0
6444,1,porosity,56.20883701777872,40,40.0
6445,1,no_anomaly,1.1104134149578948,10,1.1104134149578948
6445,1,lack_of_penetration,117.88153099065345,110,110.0
6445,1,cracking,102.27225277310978,60,60.0
6445,1,porosity,78.27575753661655,40,40.0
6446,1,no_anomaly,0.8600047244048092,10,0.8600047244048092
6446,1,lack_of_penetration,127.32586522224297,110,110.0
6446,1,cracking,108.8955583686642,60,60.0
6446,1,porosity,58.63698724478335,40,40.0
6447,1,no_anomaly,0.8213819498115826,10,0.8213819498115826
6447,1,lack_of_penetration,118.56710170744165,110,110.0
6447,1,cracking,83.71814868560949,60,60.0
6447,1,porosity,69.77251650742167,40,40.0
6448,1,no_anomaly,1.5108714331409279,10,1.5108714331409279
6448,1,lack_of_penetration,133.86082667004516,110,110.0
6448,1,cracking,95.43560523330868,60,60.0
6448,1,porosity,71.98799483731158,40,40.0
6449,1,no_anomaly,0.4451570846449082,10,0.4451570846449082
6449,1,lack_of_penetration,116.18105931131444,110,110.0
6449,1,cracking,108.52110082519528,60,60.0
6449,1,porosity,55.94042705030502,40,40.0
6450,1,no_anomaly,0.5126263510612594,10,0.5126263510612594
6450,1,lack_of_penetration,115.33905219250613,110,110.0
6450,1,cracking,94.76741136528923,60,60.0
6450,1,porosity,75.2737631870254,40,40.0
6451,1,no_anomaly,0.6226319270667713,10,0.6226319270667713
6451,1,lack_of_penetration,113.14671712265618,110,110.0
6451,1,cracking,98.20770587101197,60,60.0
6451,1,porosity,75.59191387413703,40,40.0
6452,1,no_anomaly,1.0612291855680878,10,1.0612291855680878
6452,1,lack_of_penetration,154.68380157135647,110,110.0
6452,1,cracking,106.50814407114959,60,60.0
6452,1,porosity,57.89181833335522,40,40.0
6453,1,no_anomaly,0.9102809056363803,10,0.9102809056363803
6453,1,lack_of_penetration,111.89762442691588,110,110.0
6453,1,cracking,89.50660327110816,60,60.0
6453,1,porosity,74.61824745806781,40,40.0
6454,1,no_anomaly,0.9068957655550036,10,0.9068957655550036
6454,1,lack_of_penetration,151.48951363743555,110,110.0
6454,1,cracking,119.23816737529555,60,60.0
6454,1,porosity,58.02636193847084,40,40.0
6455,1,no_anomaly,1.0397802874001305,10,1.0397802874001305
6455,1,lack_of_penetration,112.18082008479044,110,110.0
6455,1,cracking,89.45712138920409,60,60.0
6455,1,porosity,77.63888302990482,40,40.0
6456,1,no_anomaly,1.4606267466329403,10,1.4606267466329403
6456,1,lack_of_penetration,121.36555385721665,110,110.0
6456,1,cracking,82.85652162448386,60,60.0
6456,1,porosity,62.752815762570975,40,40.0
6457,1,no_anomaly,1.4127173276610094,10,1.4127173276610094
6457,1,lack_of_penetration,132.6301053968034,110,110.0
6457,1,cracking,93.89094477735233,60,60.0
6457,1,porosity,65.20262130655178,40,40.0
6458,1,no_anomaly,0.7008471785862924,10,0.7008471785862924
6458,1,lack_of_penetration,120.02092015782047,110,110.0
6458,1,cracking,104.61979334841169,60,60.0
6458,1,porosity,72.27775062953434,40,40.0
6459,1,no_anomaly,0.7008471785862924,10,0.7008471785862924
6459,1,lack_of_penetration,120.02092015782047,110,110.0
6459,1,cracking,104.61979334841169,60,60.0
6459,1,porosity,72.27775062953434,40,40.0
6460,1,no_anomaly,1.0371072387368696,10,1.0371072387368696
6460,1,lack_of_penetration,110.81073076308668,110,110.0
6460,1,cracking,119.09913379257438,60,60.0
6460,1,porosity,74.27181045344003,40,40.0
6461,1,no_anomaly,0.7958378911689912,10,0.7958378911689912
6461,1,lack_of_penetration,119.7959377796582,110,110.0
6461,1,cracking,116.77213832446334,60,60.0
6461,1,porosity,64.94150129884791,40,40.0
6462,1,no_anomaly,1.1338852762853646,10,1.1338852762853646
6462,1,lack_of_penetration,117.05532499000256,110,110.0
6462,1,cracking,87.30955846016131,60,60.0
6462,1,porosity,71.77355937460113,40,40.0
6463,1,no_anomaly,0.8576894679759328,10,0.8576894679759328
6463,1,lack_of_penetration,128.0272979029441,110,110.0
6463,1,cracking,122.85109296837543,60,60.0
6463,1,porosity,64.16554759382885,40,40.0
6464,1,no_anomaly,0.6925834545057352,10,0.6925834545057352
6464,1,lack_of_penetration,115.48865016835745,110,110.0
6464,1,cracking,88.06303014728245,60,60.0
6464,1,porosity,58.736010662560204,40,40.0
6465,1,no_anomaly,0.9895793866489055,10,0.9895793866489055
6465,1,lack_of_penetration,111.96374852763572,110,110.0
6465,1,cracking,116.24943884297353,60,60.0
6465,1,porosity,70.02189452418818,40,40.0
6466,1,no_anomaly,1.1709989567704526,10,1.1709989567704526
6466,1,lack_of_penetration,111.10817968119159,110,110.0
6466,1,cracking,91.72288681284212,60,60.0
6466,1,porosity,54.76051626546733,40,40.0
6467,1,no_anomaly,0.7574204105147886,10,0.7574204105147886
6467,1,lack_of_penetration,110.10662827244266,110,110.0
6467,1,cracking,91.9822033617643,60,60.0
6467,1,porosity,81.22756116538406,40,40.0
6468,1,no_anomaly,0.7651710525244038,10,0.7651710525244038
6468,1,lack_of_penetration,110.30453379985379,110,110.0
6468,1,cracking,89.56375135364513,60,60.0
6468,1,porosity,78.13070983064826,40,40.0
6469,1,no_anomaly,1.2516637380329232,10,1.2516637380329232
6469,1,lack_of_penetration,154.00969697638268,110,110.0
6469,1,cracking,117.773154303017,60,60.0
6469,1,porosity,55.590649382916084,40,40.0
6470,1,no_anomaly,0.5190868248587843,10,0.5190868248587843
6470,1,lack_of_penetration,113.13352384294576,110,110.0
6470,1,cracking,85.81550766084723,60,60.0
6470,1,porosity,67.91031185548889,40,40.0
6471,1,no_anomaly,1.6487932874541522,10,1.6487932874541522
6471,1,lack_of_penetration,120.30610283994686,110,110.0
6471,1,cracking,109.3880781747225,60,60.0
6471,1,porosity,63.85114593857986,40,40.0
6472,1,no_anomaly,1.128191278221048,10,1.128191278221048
6472,1,lack_of_penetration,131.39797918716994,110,110.0
6472,1,cracking,175.2923069416799,60,60.0
6472,1,porosity,74.53530181623671,40,40.0
6473,1,no_anomaly,1.2619544796659699,10,1.2619544796659699
6473,1,lack_of_penetration,123.09736234806923,110,110.0
6473,1,cracking,123.10301031099698,60,60.0
6473,1,porosity,78.41859017983938,40,40.0
6474,1,no_anomaly,1.2520699019741222,10,1.2520699019741222
6474,1,lack_of_penetration,130.05328988916656,110,110.0
6474,1,cracking,87.51429407720457,60,60.0
